ZipCode,SalePrice,Acreage,LandValue,BuildingValue,TotalValue,FinishedArea,YearBuilt,Bedrooms,FullBath,HalfBath,Parks Per Zip,Acres of Parks Per Zip,ADA Park in Zip,Sports Fields in Zip,Walk Path in Zip
37115,100000,0.94,30000,111100,166500,1986,1956,4,2,0,3,1001.9100000000001,True,True,True
37115,70000,1.23,25000,38900,136800,1520,1940,3,1,0,3,1001.9100000000001,True,True,True
37115,72100,0.74,21000,50600,71600,1596,1950,3,2,0,3,1001.9100000000001,True,True,True
37115,125000,0.94,37000,105700,142700,1825,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,130000,1.03,32000,118700,150700,1737,1959,3,1,2,3,1001.9100000000001,True,True,True
37115,111708,1.1,32000,121900,158000,2049,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,130000,1.01,30200,91300,121500,1876,1959,3,2,0,3,1001.9100000000001,True,True,True
37115,134900,0.23,26000,103500,129500,1340,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,63075,0.13,15000,59400,74400,1140,1984,3,1,1,3,1001.9100000000001,True,True,True
37115,170000,0.95,40000,180400,223900,3031,1957,2,2,0,3,1001.9100000000001,True,True,True
37115,100000,0.18,17000,72900,89900,1512,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,83000,0.18,17000,54700,71700,1512,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,51800,0.18,17000,54600,71600,1512,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,89000,0.2,17000,54700,71700,1512,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,116000,0.21,20000,85500,106700,1428,1971,3,2,0,3,1001.9100000000001,True,True,True
37115,139900,0.27,20000,96800,118000,1550,1965,4,2,0,3,1001.9100000000001,True,True,True
37115,85000,0.89,18000,137800,155800,1520,1954,3,2,0,3,1001.9100000000001,True,True,True
37115,85000,0.46,23600,73000,100500,1050,1937,3,1,0,3,1001.9100000000001,True,True,True
37115,40000,0.49,23800,68000,91800,1510.86002,1955,3,1,0,3,1001.9100000000001,True,True,True
37115,109000,0.22,18000,88700,108200,1141,1995,3,2,0,3,1001.9100000000001,True,True,True
37115,130950,0.17,16000,96600,123800,1537.5,1935,3,1,1,3,1001.9100000000001,True,True,True
37115,87000,0.16,16000,66800,91700,1039,1950,2,1,0,3,1001.9100000000001,True,True,True
37115,55000,0.17,16000,110600,126600,1570,1935,2,2,0,3,1001.9100000000001,True,True,True
37115,105500,0.29,24000,96100,120100,1324,1955,2,1,0,3,1001.9100000000001,True,True,True
37115,170900,0.36,24000,121800,145800,2068,1955,4,2,0,3,1001.9100000000001,True,True,True
37115,75000,0.19,16000,51500,72400,833,1950,3,1,0,3,1001.9100000000001,True,True,True
37115,60000,0.17,16000,51900,67900,816,1950,2,1,0,3,1001.9100000000001,True,True,True
37115,87500,0.2,16000,64000,80000,948,1940,2,1,0,3,1001.9100000000001,True,True,True
37115,69900,0.16,16000,54200,70200,840,1949,2,1,0,3,1001.9100000000001,True,True,True
37115,50000,0.34,20000,70300,90300,1175,1955,2,1,0,3,1001.9100000000001,True,True,True
37115,71000,0.12,17200,75100,92300,1372,1984,2,2,1,3,1001.9100000000001,True,True,True
37115,184900,1.01,28800,130000,169800,2441,1974,4,2,0,3,1001.9100000000001,True,True,True
37115,145000,0.49,15000,87800,102800,1582.75,1986,3,2,0,3,1001.9100000000001,True,True,True
37115,130500,0.32,22000,95500,117500,1872,1964,3,1,1,3,1001.9100000000001,True,True,True
37115,156700,0.97,35000,154500,189500,2127,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,110000,0.2,24000,84200,108200,1372,1993,3,2,0,3,1001.9100000000001,True,True,True
37115,113000,0.34,20000,88300,108300,1440,1968,3,1,0,3,1001.9100000000001,True,True,True
37115,130000,0.17,18000,54500,72500,1299,1962,4,2,0,3,1001.9100000000001,True,True,True
37115,130000,0.17,18000,54500,72500,1299,1962,4,2,0,3,1001.9100000000001,True,True,True
37115,55000,0.2,16000,112900,130400,1254,1946,2,2,0,3,1001.9100000000001,True,True,True
37115,99000,0.43,24000,82800,106800,1356,1951,3,1,0,3,1001.9100000000001,True,True,True
37115,127000,0.95,35000,101100,138200,2004,1956,2,1,1,3,1001.9100000000001,True,True,True
37115,103500,0.33,16000,87300,109800,1628,1940,4,1,0,3,1001.9100000000001,True,True,True
37115,250000,0.22,16000,97900,113900,2046,1981,4,4,0,3,1001.9100000000001,True,True,True
37115,65000,0.23,16000,82700,98700,1612,1982,4,2,0,3,1001.9100000000001,True,True,True
37115,45000,0.22,16000,41000,57000,836,1940,2,1,0,3,1001.9100000000001,True,True,True
37115,128000,0.28,27000,95200,122200,1837,1971,3,1,1,3,1001.9100000000001,True,True,True
37115,71999,0.16,13000,50800,63800,952,1984,2,2,0,3,1001.9100000000001,True,True,True
37115,132000,0.4,27000,98600,125600,1481,1970,3,2,0,3,1001.9100000000001,True,True,True
37115,220000,0.59,45000,123600,168600,1323,1948,2,2,0,3,1001.9100000000001,True,True,True
37115,86400,0.18,18000,51000,69000,840,1989,2,1,0,3,1001.9100000000001,True,True,True
37115,250000,0.68,46300,205200,251500,3033.69995,1997,3,3,0,3,1001.9100000000001,True,True,True
37115,144000,0.98,25200,122300,147500,1550,1959,3,1,0,3,1001.9100000000001,True,True,True
37115,121500,0.27,24500,70100,94600,1201,1979,3,2,0,3,1001.9100000000001,True,True,True
37115,60000,0.65,26500,101800,128300,1740,1979,4,2,0,3,1001.9100000000001,True,True,True
37115,121000,0.46,15000,81300,96300,1579.25,1986,3,2,0,3,1001.9100000000001,True,True,True
37115,58500,0.15,15300,47100,62400,1324,1981,2,2,0,3,1001.9100000000001,True,True,True
37115,75000,0.25,15300,54200,69500,775,1968,2,1,0,3,1001.9100000000001,True,True,True
37115,89900,0.12,15000,71700,86700,1316,1985,3,3,0,3,1001.9100000000001,True,True,True
37115,144100,0.91,35000,105400,140400,1697,1958,3,1,1,3,1001.9100000000001,True,True,True
37115,177000,1.33,40300,132600,186400,2202,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,125900,0.23,26000,91700,117700,1422,1987,3,2,0,3,1001.9100000000001,True,True,True
37115,168500,1.13,34000,123900,167100,2264,1947,4,2,0,3,1001.9100000000001,True,True,True
37115,124900,0.17,18000,119500,145000,1410,2013,3,2,0,3,1001.9100000000001,True,True,True
37115,215000,1.02,35000,156200,229200,2641.89996,1957,4,2,0,3,1001.9100000000001,True,True,True
37115,55000,0.71,27000,72800,99800,912,1957,2,1,0,3,1001.9100000000001,True,True,True
37115,165000,0.36,21600,120100,141700,1923.84003,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,118000,0.27,16000,86500,113300,1120,1948,3,1,0,3,1001.9100000000001,True,True,True
37115,53800,0.45,27000,48900,75900,896,1960,2,1,0,3,1001.9100000000001,True,True,True
37115,125500,0.78,25000,102900,127900,1970,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,89000,0.49,22000,65500,87500,933,1945,2,1,0,3,1001.9100000000001,True,True,True
37115,119900,0.26,21600,98600,120200,1456,1987,3,2,0,3,1001.9100000000001,True,True,True
37115,197900,0.45,16000,106100,133200,1806,1940,2,1,1,3,1001.9100000000001,True,True,True
37115,151500,0.35,27000,88000,115000,1595,1988,3,2,0,3,1001.9100000000001,True,True,True
37115,30000,0.92,30000,146700,176700,1537,2014,4,2,0,3,1001.9100000000001,True,True,True
37115,180000,0.18,10800,72800,83600,1612,1983,4,2,0,3,1001.9100000000001,True,True,True
37115,180000,0.3,10800,72800,83600,1612,1983,4,2,0,3,1001.9100000000001,True,True,True
37115,85000,0.25,15300,67800,84500,775,1968,2,1,0,3,1001.9100000000001,True,True,True
37115,116000,0.16,15300,96300,111600,1449,1967,3,1,0,3,1001.9100000000001,True,True,True
37115,170000,1,30200,136300,172700,2684,1965,4,2,0,3,1001.9100000000001,True,True,True
37115,191000,1.1,35000,126400,161400,2354,1962,3,3,0,3,1001.9100000000001,True,True,True
37115,157000,0.94,28000,119800,150600,2053,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,80000,0.19,18000,66000,85200,858,1950,2,1,0,3,1001.9100000000001,True,True,True
37115,65000,0.28,18000,61700,79700,1249,1920,2,1,0,3,1001.9100000000001,True,True,True
37115,110000,1.01,18000,91100,109100,2350,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,48000,0.45,20000,98200,123100,1594,1926,2,1,0,3,1001.9100000000001,True,True,True
37115,164750,0.95,30000,112800,148100,1862,1955,4,2,0,3,1001.9100000000001,True,True,True
37115,120000,0.92,35000,142300,197500,2390,1951,3,1,1,3,1001.9100000000001,True,True,True
37115,125000,0.26,16000,103300,119300,1292,2000,3,2,0,3,1001.9100000000001,True,True,True
37115,50000,0.25,16000,57200,73200,858,1948,2,1,0,3,1001.9100000000001,True,True,True
37115,113000,0.22,16000,52000,75500,1147,1945,4,1,0,3,1001.9100000000001,True,True,True
37115,105000,0.28,16000,76300,94700,1276,1950,3,1,0,3,1001.9100000000001,True,True,True
37115,96500,0.94,33000,69700,102700,952,1951,2,1,0,3,1001.9100000000001,True,True,True
37115,140000,0.3,25000,94500,119500,2000,1966,4,2,0,3,1001.9100000000001,True,True,True
37115,172500,1.63,56100,95900,163300,1759,1957,3,1,1,3,1001.9100000000001,True,True,True
37115,147000,0.35,27000,92900,119900,1734,1987,3,2,0,3,1001.9100000000001,True,True,True
37115,110000,0.18,18000,78200,96200,1068,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,130000,2.2,61200,81500,142700,1566,1935,3,2,0,3,1001.9100000000001,True,True,True
37115,406000,5.1,100400,310000,432900,3615,2000,4,3,0,3,1001.9100000000001,True,True,True
37115,230000,1.01,37000,161800,198800,2157,1981,2,2,0,3,1001.9100000000001,True,True,True
37115,133000,0.91,28000,87500,115500,1364,1958,3,1,0,3,1001.9100000000001,True,True,True
37115,99495,0.66,26500,91700,118200,1475,1959,3,1,0,3,1001.9100000000001,True,True,True
37115,153000,1.04,30200,102600,132800,1771,1959,3,1,0,3,1001.9100000000001,True,True,True
37115,117500,0.5,26500,77000,103500,1380,1980,4,2,0,3,1001.9100000000001,True,True,True
37115,136000,1.04,32000,92800,150800,1696,1959,2,1,0,3,1001.9100000000001,True,True,True
37115,144400,1.01,32000,92700,134800,1476,1963,3,2,0,3,1001.9100000000001,True,True,True
37115,190000,1.03,32000,122800,154800,2460.77997,1964,3,2,0,3,1001.9100000000001,True,True,True
37115,329000,1.03,46300,225400,275700,4387,1972,4,3,0,3,1001.9100000000001,True,True,True
37115,122000,0.3,22000,83600,105600,1275,1963,3,1,1,3,1001.9100000000001,True,True,True
37115,150000,0.46,24500,83700,108200,1876,1959,3,2,0,3,1001.9100000000001,True,True,True
37115,195000,0.96,35000,119800,159200,1992.83752,1940,3,2,0,3,1001.9100000000001,True,True,True
37115,115000,0.72,25200,88100,113300,1333,1959,3,1,0,3,1001.9100000000001,True,True,True
37115,135000,0.16,18000,112800,130800,1548,1937,3,2,0,3,1001.9100000000001,True,True,True
37115,97000,0.22,18000,71400,89400,1485,1981,4,2,0,3,1001.9100000000001,True,True,True
37115,118500,0.25,20000,88600,108600,1540,1946,3,2,0,3,1001.9100000000001,True,True,True
37115,76000,0.95,18000,68200,87000,912,1950,3,1,0,3,1001.9100000000001,True,True,True
37115,80000,0.2,17000,50200,85100,946,1950,3,2,0,3,1001.9100000000001,True,True,True
37115,104900,0.18,20000,76900,96900,1148,1979,3,2,0,3,1001.9100000000001,True,True,True
37115,83000,0.19,20000,62100,82100,979,1976,3,1,1,3,1001.9100000000001,True,True,True
37115,270000,0.86,35000,238600,273600,3377.94006,1965,5,4,0,3,1001.9100000000001,True,True,True
37115,52000,0.2,16000,52600,68600,856,1948,3,1,0,3,1001.9100000000001,True,True,True
37115,120000,0.5,20000,90400,118500,1686,1940,2,2,0,3,1001.9100000000001,True,True,True
37115,138000,0.96,27000,122100,149100,1725,1958,3,1,1,3,1001.9100000000001,True,True,True
37115,150000,0.34,27000,117700,144700,2238,1970,3,2,0,3,1001.9100000000001,True,True,True
37115,149900,0.49,27000,109100,136100,1633,1973,3,2,0,3,1001.9100000000001,True,True,True
37115,129000,0.22,18000,79500,97500,1506,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,187500,1.15,30000,130000,160000,2474.16003,1962,3,3,0,3,1001.9100000000001,True,True,True
37115,160000,0.68,26500,94600,134100,1633,1958,3,2,0,3,1001.9100000000001,True,True,True
37115,145000,0.25,24500,100500,128900,2155.76996,1976,3,2,0,3,1001.9100000000001,True,True,True
37115,129000,0.12,17200,74500,91700,1296,1983,2,2,0,3,1001.9100000000001,True,True,True
37115,160000,0.91,32000,115900,165200,2047,1965,3,2,0,3,1001.9100000000001,True,True,True
37115,238000,1.07,46300,172200,218500,2256,1972,3,3,0,3,1001.9100000000001,True,True,True
37115,132000,1.04,32000,109500,141500,2456.84998,1959,4,2,0,3,1001.9100000000001,True,True,True
37115,173500,0.91,35000,112800,147800,1682,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,230000,0.99,35000,161400,196400,2861,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,142900,1.04,30200,86100,116300,1573,1959,2,1,0,3,1001.9100000000001,True,True,True
37115,144000,0.23,26000,100800,126800,1339,1988,3,2,0,3,1001.9100000000001,True,True,True
37115,139000,0.35,24000,113800,146300,1740,1952,2,1,1,3,1001.9100000000001,True,True,True
37115,245000,0.59,35000,166900,201900,2400,1961,4,2,0,3,1001.9100000000001,True,True,True
37115,185000,0.96,35000,136500,176000,2042,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,80000,0.21,17000,73000,90000,1074,1997,2,2,0,3,1001.9100000000001,True,True,True
37115,96000,0.21,18000,61400,83100,850,1963,2,1,0,3,1001.9100000000001,True,True,True
37115,60000,0.15,18000,46800,64800,840,1954,2,1,0,3,1001.9100000000001,True,True,True
37115,107777,0.4,20000,89800,109800,1050,1966,3,1,0,3,1001.9100000000001,True,True,True
37115,85000,0.2,20000,65400,86900,1100,1971,3,1,0,3,1001.9100000000001,True,True,True
37115,84050,0.2,17000,70900,89700,1125,1972,3,1,0,3,1001.9100000000001,True,True,True
37115,78000,0.49,23600,54900,82500,924,1952,3,1,0,3,1001.9100000000001,True,True,True
37115,25000,0.17,17000,85800,102800,1150,2014,3,2,0,3,1001.9100000000001,True,True,True
37115,55000,0.25,16000,50600,66600,814,1945,2,1,0,3,1001.9100000000001,True,True,True
37115,56000,0.32,27000,75500,102500,1575,1935,3,1,1,3,1001.9100000000001,True,True,True
37115,150000,0.22,18000,31100,56500,2333,1965,0,0,0,3,1001.9100000000001,True,True,True
37115,96000,0.43,21600,94600,117200,1084,1957,3,1,1,3,1001.9100000000001,True,True,True
37115,116000,0.41,20000,50900,71100,1012,1930,2,1,0,3,1001.9100000000001,True,True,True
37115,106900,0.26,16000,66600,84900,1392,1945,4,1,0,3,1001.9100000000001,True,True,True
37115,90000,0.32,27000,69100,96100,1078,1986,2,1,1,3,1001.9100000000001,True,True,True
37115,112000,0.17,16000,82400,98400,1266,1986,3,1,1,3,1001.9100000000001,True,True,True
37115,62500,0.27,16000,45600,61600,806,1940,2,1,0,3,1001.9100000000001,True,True,True
37115,145000,0.32,27000,104500,131500,1601,1973,3,2,0,3,1001.9100000000001,True,True,True
37115,170000,0.64,24000,129600,153600,2091.49994,1964,4,2,0,3,1001.9100000000001,True,True,True
37115,150000,5,44800,73200,118000,1424.75,1959,3,1,0,3,1001.9100000000001,True,True,True
37115,105000,0.74,21000,50600,71600,1596,1950,3,2,0,3,1001.9100000000001,True,True,True
37115,98500,0.28,15000,67000,83000,1186,1960,3,1,0,3,1001.9100000000001,True,True,True
37115,86000,0.15,15300,69700,85000,850,1967,2,1,0,3,1001.9100000000001,True,True,True
37115,215000,0.54,28000,174800,202800,1967,1955,3,2,1,3,1001.9100000000001,True,True,True
37115,70000,0.22,18000,84100,102100,1190,1955,2,1,0,3,1001.9100000000001,True,True,True
37115,110000,0.44,23600,87200,114100,1274,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,25000,0.16,18000,100200,118200,1140,2015,3,2,0,3,1001.9100000000001,True,True,True
37115,112000,0.19,18000,98300,119100,1716,1948,4,1,0,3,1001.9100000000001,True,True,True
37115,103000,1.01,18000,122600,140600,2052,2002,3,2,0,3,1001.9100000000001,True,True,True
37115,385000,2.34,60800,309500,370300,2868,1997,4,3,0,3,1001.9100000000001,True,True,True
37115,128900,0.32,24000,69600,93600,825,1952,2,1,0,3,1001.9100000000001,True,True,True
37115,60000,0.16,16000,52000,68000,908,1945,3,1,0,3,1001.9100000000001,True,True,True
37115,64000,0.19,16000,43900,62600,768,1945,2,1,0,3,1001.9100000000001,True,True,True
37115,93000,0.22,16000,55300,71300,825,1957,2,1,0,3,1001.9100000000001,True,True,True
37115,60000,0.17,16000,43300,59300,860,1945,1,1,0,3,1001.9100000000001,True,True,True
37115,160000,0.29,16000,83100,99100,1431,1986,4,2,0,3,1001.9100000000001,True,True,True
37115,160000,0.3,16000,86700,102700,1431,1985,4,2,0,3,1001.9100000000001,True,True,True
37115,159900,0.26,25000,121700,146700,2590,1967,4,2,1,3,1001.9100000000001,True,True,True
37115,128000,0.34,27000,91700,118700,1340,1970,3,2,0,3,1001.9100000000001,True,True,True
37115,110900,0.13,18000,78400,96400,1052,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,200000,1.38,45000,169000,216900,1924,1969,4,2,0,3,1001.9100000000001,True,True,True
37115,88800,0.18,18000,60400,78400,1044,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,385000,1.75,34500,67400,110200,1189,1950,3,1,0,3,1001.9100000000001,True,True,True
37115,165000,0.83,30000,114700,144700,1876,1956,3,2,0,3,1001.9100000000001,True,True,True
37115,70345,1.23,25000,73200,98200,1180,1953,3,2,0,3,1001.9100000000001,True,True,True
37115,61000,0.89,21000,59000,80000,1344,1997,3,2,0,3,1001.9100000000001,True,True,True
37115,145000,1.02,30200,101300,131500,1601,1958,3,1,1,3,1001.9100000000001,True,True,True
37115,181900,0.85,28000,137700,165700,1557,1965,3,1,1,3,1001.9100000000001,True,True,True
37115,90000,0.33,24000,61300,85300,1718,1981,4,2,0,3,1001.9100000000001,True,True,True
37115,170000,0.26,24500,101300,125800,1508,1998,3,3,0,3,1001.9100000000001,True,True,True
37115,159900,0.45,24500,114000,138500,2125.20001,1958,3,2,0,3,1001.9100000000001,True,True,True
37115,125000,0.51,26500,85200,111700,1595,1959,2,1,0,3,1001.9100000000001,True,True,True
37115,263000,0.94,35000,226300,261300,3724.16003,1962,4,3,1,3,1001.9100000000001,True,True,True
37115,199900,1.08,35000,149500,184500,2178,1960,3,2,0,3,1001.9100000000001,True,True,True
37115,162500,0.94,34000,129600,163600,1642,1958,3,2,0,3,1001.9100000000001,True,True,True
37115,122000,0.29,24000,90100,114100,1920,1984,4,4,0,3,1001.9100000000001,True,True,True
37115,103500,0.14,15300,82800,98100,1044,2004,3,2,0,3,1001.9100000000001,True,True,True
37115,126000,0.34,23600,95600,119200,1527,1945,3,1,0,3,1001.9100000000001,True,True,True
37115,40000,0.25,20000,89800,109800,1501,1967,3,1,0,3,1001.9100000000001,True,True,True
37115,151000,0.15,18000,115600,133600,1344,2015,3,2,0,3,1001.9100000000001,True,True,True
37115,151000,0.17,18000,58300,86900,1257,1950,2,1,0,3,1001.9100000000001,True,True,True
37115,110000,0.21,17000,58400,75400,1768,1954,3,1,1,3,1001.9100000000001,True,True,True
37115,45000,0.11,16000,56800,73300,814,1938,2,1,0,3,1001.9100000000001,True,True,True
37115,125000,0.44,27000,94400,121400,1836,1968,3,2,0,3,1001.9100000000001,True,True,True
37115,55000,0.49,25000,33900,58900,814,1945,3,1,0,3,1001.9100000000001,True,True,True
37115,184900,0.95,35000,101100,138200,2004,1956,2,1,1,3,1001.9100000000001,True,True,True
37115,80000,0.22,16000,57500,73500,728,1961,2,1,0,3,1001.9100000000001,True,True,True
37115,112500,0.23,16000,81800,114300,1176,1948,2,1,0,3,1001.9100000000001,True,True,True
37115,130000,1.37,29000,70500,106900,1248,1955,3,2,0,3,1001.9100000000001,True,True,True
37115,86000,0.48,27000,71600,99800,1152,1986,3,1,1,3,1001.9100000000001,True,True,True
37115,114900,0.46,20000,64200,94300,1484,1935,2,1,0,3,1001.9100000000001,True,True,True
37115,87500,0.57,19000,90900,109900,2110,1945,4,2,0,3,1001.9100000000001,True,True,True
37115,139900,0.71,26400,89600,122900,1100,1952,2,1,0,3,1001.9100000000001,True,True,True
37115,92500,0.26,21600,63200,84800,1519,1984,4,2,0,3,1001.9100000000001,True,True,True
37115,118000,0.45,16000,91900,107900,1824,1940,4,1,1,3,1001.9100000000001,True,True,True
37115,140000,0.47,54000,133700,190400,2047,1965,3,2,0,3,1001.9100000000001,True,True,True
37115,269900,0.91,27000,190400,235300,2926,1956,4,3,0,3,1001.9100000000001,True,True,True
